"region","zone","district","Month","Year","Date","female","male","conf_5","conf_514","conf_15","cases"
"Sidama","Borricha","Borricha","August","2022",2022-01-01,29,34,10,39,14,63
"Sidama","Borricha","Borricha","September","2022",2022-01-01,22,11,4,24,5,33
"Sidama","Borricha","Borricha","October","2022",2022-01-01,22,17,2,25,12,39
"Sidama","Borricha","Borricha","November","2022",2022-01-01,52,22,6,57,11,74
"Sidama","Borricha","Borricha","December","2022",2022-01-01,42,64,16,57,33,106
"Sidama","Borricha","Borricha","January","2022",2022-01-01,85,62,33,69,45,147
"Sidama","Borricha","Borricha","February","2022",2022-01-01,159,118,24,96,157,277
"Sidama","Borricha","Borricha","March","2022",2022-01-01,53,48,4,60,37,101
"Sidama","Borricha","Borricha","April","2022",2022-01-01,35,50,9,56,20,85
"Sidama","Borricha","Borricha","May","2022",2022-01-01,64,72,15,89,32,136
"Sidama","Borricha","Borricha","June","2022",2022-01-01,174,193,58,147,162,367
"Sidama","Bura","Bura","July","2022",2022-01-01,1,1,0,0,2,2
"Sidama","Bura","Bura","August","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bura","Bura","September","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bura","Bura","October","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bura","Bura","November","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bura","Bura","December","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bura","Bura","January","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bura","Bura","February","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bura","Bura","March","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bura","Bura","April","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bura","Bura","May","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bura","Bura","June","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","July","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","August","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","September","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","October","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","November","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","December","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","January","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","February","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","March","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","April","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Bursa","Bursa","May","2022",2022-01-01,1,1,0,0,2,2
"Sidama","Bursa","Bursa","June","2022",2022-01-01,3,6,0,0,9,9
"Sidama","Chabe Gambeltu","Chabe Gambeltu","July","2022",2022-01-01,13,9,0,7,15,22
"Sidama","Chabe Gambeltu","Chabe Gambeltu","August","2022",2022-01-01,3,5,0,3,5,8
"Sidama","Chabe Gambeltu","Chabe Gambeltu","September","2022",2022-01-01,4,12,0,3,13,16
"Sidama","Chabe Gambeltu","Chabe Gambeltu","October","2022",2022-01-01,3,8,1,1,9,11
"Sidama","Chabe Gambeltu","Chabe Gambeltu","November","2022",2022-01-01,5,10,1,6,8,15
"Sidama","Chabe Gambeltu","Chabe Gambeltu","December","2022",2022-01-01,6,16,0,9,13,22
"Sidama","Chabe Gambeltu","Chabe Gambeltu","January","2022",2022-01-01,10,11,1,3,17,21
"Sidama","Chabe Gambeltu","Chabe Gambeltu","February","2022",2022-01-01,7,22,1,11,17,29
"Sidama","Chabe Gambeltu","Chabe Gambeltu","March","2022",2022-01-01,13,7,3,7,10,20
"Sidama","Chabe Gambeltu","Chabe Gambeltu","April","2022",2022-01-01,72,88,1,56,103,160
"Sidama","Chabe Gambeltu","Chabe Gambeltu","May","2022",2022-01-01,245,251,22,122,352,496
"Sidama","Chabe Gambeltu","Chabe Gambeltu","June","2022",2022-01-01,236,190,60,199,167,426
"Sidama","Chire","Chire","July","2022",2022-01-01,53,38,2,40,49,91
"Sidama","Chire","Chire","August","2022",2022-01-01,33,63,3,30,63,96
"Sidama","Chire","Chire","September","2022",2022-01-01,40,62,3,33,66,102
"Sidama","Chire","Chire","October","2022",2022-01-01,45,40,2,44,39,85
"Sidama","Chire","Chire","November","2022",2022-01-01,23,26,10,10,29,49
"Sidama","Chire","Chire","December","2022",2022-01-01,13,14,2,13,12,27
"Sidama","Chire","Chire","January","2022",2022-01-01,9,25,4,9,21,34
"Sidama","Chire","Chire","February","2022",2022-01-01,2,2,1,1,2,4
"Sidama","Chire","Chire","March","2022",2022-01-01,10,16,5,10,11,26
"Sidama","Chire","Chire","April","2022",2022-01-01,40,32,10,32,30,72
"Sidama","Chire","Chire","May","2022",2022-01-01,163,301,42,159,263,464
"Sidama","Chire","Chire","June","2022",2022-01-01,164,232,109,147,140,396
"Sidama","Chirone","Chirone","July","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Chirone","Chirone","August","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Chirone","Chirone","September","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Chirone","Chirone","October","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Chirone","Chirone","November","2022",2022-01-01,0,2,0,0,2,2
"Sidama","Chirone","Chirone","December","2022",2022-01-01,2,0,0,0,2,2
"Sidama","Chirone","Chirone","January","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Chirone","Chirone","February","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Chirone","Chirone","March","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Chirone","Chirone","April","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Chirone","Chirone","May","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Chirone","Chirone","June","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","July","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","August","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","September","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","October","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","November","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","December","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","January","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","February","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","March","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","April","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","May","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Daela","Daela","June","2022",2022-01-01,0,2,0,1,1,2
"Sidama","Dale","Dale","July","2022",2022-01-01,57,65,19,41,62,122
"Sidama","Dale","Dale","August","2022",2022-01-01,47,65,10,33,69,112
"Sidama","Dale","Dale","September","2022",2022-01-01,61,63,20,39,65,124
"Sidama","Dale","Dale","October","2022",2022-01-01,56,70,13,31,82,126
"Sidama","Dale","Dale","November","2022",2022-01-01,85,128,54,51,108,213
"Sidama","Dale","Dale","December","2022",2022-01-01,101,133,34,78,122,234
"Sidama","Dale","Dale","January","2022",2022-01-01,103,112,23,71,121,215
"Sidama","Dale","Dale","February","2022",2022-01-01,76,122,32,35,131,198
"Sidama","Dale","Dale","March","2022",2022-01-01,112,107,24,49,146,219
"Sidama","Dale","Dale","April","2022",2022-01-01,96,88,28,75,81,184
"Sidama","Dale","Dale","May","2022",2022-01-01,97,134,35,66,130,231
"Sidama","Dale","Dale","June","2022",2022-01-01,118,154,23,89,160,272
"Sidama","Dara Otilcho","Dara Otilcho","July","2022",2022-01-01,5,5,0,5,5,10
"Sidama","Dara Otilcho","Dara Otilcho","August","2022",2022-01-01,8,10,0,11,7,18
"Sidama","Dara Otilcho","Dara Otilcho","September","2022",2022-01-01,7,10,1,7,9,17
"Sidama","Dara Otilcho","Dara Otilcho","October","2022",2022-01-01,1,11,0,4,8,12
"Sidama","Dara Otilcho","Dara Otilcho","November","2022",2022-01-01,4,11,0,5,10,15
"Sidama","Dara Otilcho","Dara Otilcho","December","2022",2022-01-01,9,12,0,11,10,21
"Sidama","Dara Otilcho","Dara Otilcho","January","2022",2022-01-01,10,17,3,8,16,27
"Sidama","Dara Otilcho","Dara Otilcho","February","2022",2022-01-01,11,19,9,7,14,30
"Sidama","Dara Otilcho","Dara Otilcho","March","2022",2022-01-01,16,12,5,9,14,28
"Sidama","Dara Otilcho","Dara Otilcho","April","2022",2022-01-01,15,20,0,10,25,35
"Sidama","Dara Otilcho","Dara Otilcho","May","2022",2022-01-01,14,29,0,15,28,43
"Sidama","Dara Otilcho","Dara Otilcho","June","2022",2022-01-01,28,68,10,33,53,96
"Sidama","Dara","Dara","July","2022",2022-01-01,122,141,23,69,171,263
"Sidama","Dara","Dara","August","2022",2022-01-01,67,95,38,66,58,162
"Sidama","Dara","Dara","September","2022",2022-01-01,93,94,22,93,72,187
"Sidama","Dara","Dara","October","2022",2022-01-01,81,85,21,51,94,166
"Sidama","Dara","Dara","November","2022",2022-01-01,128,127,18,96,141,255
"Sidama","Dara","Dara","December","2022",2022-01-01,38,39,9,17,51,77
"Sidama","Dara","Dara","January","2022",2022-01-01,94,90,22,54,108,184
"Sidama","Dara","Dara","February","2022",2022-01-01,127,123,42,73,135,250
"Sidama","Dara","Dara","March","2022",2022-01-01,189,177,34,112,220,366
"Sidama","Dara","Dara","April","2022",2022-01-01,167,182,38,95,216,349
"Sidama","Dara","Dara","May","2022",2022-01-01,412,416,71,245,512,828
"Sidama","Dara","Dara","June","2022",2022-01-01,405,376,117,272,392,781
"Sidama","Darara","Darara","July","2022",2022-01-01,10,11,1,2,18,21
"Sidama","Darara","Darara","August","2022",2022-01-01,11,14,6,12,7,25
"Sidama","Darara","Darara","September","2022",2022-01-01,11,5,7,8,1,16
"Sidama","Darara","Darara","October","2022",2022-01-01,13,22,8,18,9,35
"Sidama","Darara","Darara","November","2022",2022-01-01,20,29,20,10,19,49
"Sidama","Darara","Darara","December","2022",2022-01-01,19,31,15,25,10,50
"Sidama","Darara","Darara","January","2022",2022-01-01,25,23,15,16,17,48
"Sidama","Darara","Darara","February","2022",2022-01-01,20,37,13,16,28,57
"Sidama","Darara","Darara","March","2022",2022-01-01,23,29,13,20,19,52
"Sidama","Darara","Darara","April","2022",2022-01-01,18,38,31,13,12,56
"Sidama","Darara","Darara","May","2022",2022-01-01,23,39,18,16,28,62
"Sidama","Darara","Darara","June","2022",2022-01-01,215,220,107,104,224,435
"Sidama","Daye  Administration","Daye Town Administration","July","2022",2022-01-01,10,6,11,3,2,16
"Sidama","Daye  Administration","Daye Town Administration","August","2022",2022-01-01,7,9,0,3,13,16
"Sidama","Daye  Administration","Daye Town Administration","September","2022",2022-01-01,15,18,4,3,26,33
"Sidama","Daye  Administration","Daye Town Administration","October","2022",2022-01-01,8,18,2,4,20,26
"Sidama","Daye  Administration","Daye Town Administration","November","2022",2022-01-01,20,32,8,12,32,52
"Sidama","Daye  Administration","Daye Town Administration","December","2022",2022-01-01,36,23,14,11,34,59
"Sidama","Daye  Administration","Daye Town Administration","January","2022",2022-01-01,12,12,3,7,14,24
"Sidama","Daye  Administration","Daye Town Administration","February","2022",2022-01-01,5,9,2,2,10,14
"Sidama","Daye  Administration","Daye Town Administration","March","2022",2022-01-01,9,17,2,4,20,26
"Sidama","Daye  Administration","Daye Town Administration","April","2022",2022-01-01,33,49,6,9,67,82
"Sidama","Daye  Administration","Daye Town Administration","May","2022",2022-01-01,74,87,28,28,105,161
"Sidama","Daye  Administration","Daye Town Administration","June","2022",2022-01-01,65,77,27,28,87,142
"Sidama","Gorche","Gorche","July","2022",2022-01-01,2,0,0,2,0,2
"Sidama","Gorche","Gorche","August","2022",2022-01-01,1,0,0,0,1,1
"Sidama","Gorche","Gorche","September","2022",2022-01-01,2,1,0,0,3,3
"Sidama","Gorche","Gorche","October","2022",2022-01-01,0,2,0,0,2,2
"Sidama","Gorche","Gorche","November","2022",2022-01-01,2,3,0,2,3,5
"Sidama","Gorche","Gorche","December","2022",2022-01-01,1,4,0,4,1,5
"Sidama","Gorche","Gorche","January","2022",2022-01-01,2,2,0,0,4,4
"Sidama","Gorche","Gorche","February","2022",2022-01-01,1,1,0,0,2,2
"Sidama","Gorche","Gorche","March","2022",2022-01-01,1,1,0,0,2,2
"Sidama","Gorche","Gorche","April","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Gorche","Gorche","May","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Gorche","Gorche","June","2022",2022-01-01,10,15,2,5,18,25
"Sidama","Hawassa Zuriya","Hawassa Zuriya","July","2022",2022-01-01,22,29,12,11,28,51
"Sidama","Hawassa Zuriya","Hawassa Zuriya","August","2022",2022-01-01,8,18,4,6,16,26
"Sidama","Hawassa Zuriya","Hawassa Zuriya","September","2022",2022-01-01,44,52,14,38,44,96
"Sidama","Hawassa Zuriya","Hawassa Zuriya","October","2022",2022-01-01,37,44,10,19,52,81
"Sidama","Hawassa Zuriya","Hawassa Zuriya","November","2022",2022-01-01,103,99,28,68,106,202
"Sidama","Hawassa Zuriya","Hawassa Zuriya","December","2022",2022-01-01,94,122,27,75,114,216
"Sidama","Hawassa Zuriya","Hawassa Zuriya","January","2022",2022-01-01,64,67,23,44,64,131
"Sidama","Hawassa Zuriya","Hawassa Zuriya","February","2022",2022-01-01,33,44,18,21,38,77
"Sidama","Hawassa Zuriya","Hawassa Zuriya","March","2022",2022-01-01,40,52,8,37,47,92
"Sidama","Hawassa Zuriya","Hawassa Zuriya","April","2022",2022-01-01,52,55,9,35,63,107
"Sidama","Hawassa Zuriya","Hawassa Zuriya","May","2022",2022-01-01,87,97,10,65,109,184
"Sidama","Hawassa Zuriya","Hawassa Zuriya","June","2022",2022-01-01,357,429,107,224,455,786
"Sidama","Hawella","Hawella","July","2022",2022-01-01,15,17,4,7,21,32
"Sidama","Hawella","Hawella","August","2022",2022-01-01,9,10,1,3,15,19
"Sidama","Hawella","Hawella","September","2022",2022-01-01,9,4,1,5,7,13
"Sidama","Hawella","Hawella","October","2022",2022-01-01,17,23,2,7,31,40
"Sidama","Hawella","Hawella","November","2022",2022-01-01,12,28,4,3,33,40
"Sidama","Hawella","Hawella","December","2022",2022-01-01,5,14,0,2,17,19
"Sidama","Hawella","Hawella","January","2022",2022-01-01,7,9,2,2,12,16
"Sidama","Hawella","Hawella","February","2022",2022-01-01,6,4,0,1,9,10
"Sidama","Hawella","Hawella","March","2022",2022-01-01,1,3,0,1,3,4
"Sidama","Hawella","Hawella","April","2022",2022-01-01,2,4,0,3,3,6
"Sidama","Hawella","Hawella","May","2022",2022-01-01,1,4,0,1,4,5
"Sidama","Hawella","Hawella","June","2022",2022-01-01,8,30,0,5,33,38
"Sidama","Hoko","Hoko","July","2022",2022-01-01,5,0,0,2,3,5
"Sidama","Hoko","Hoko","August","2022",2022-01-01,2,1,0,0,3,3
"Sidama","Hoko","Hoko","September","2022",2022-01-01,2,3,0,2,3,5
"Sidama","Hoko","Hoko","October","2022",2022-01-01,1,1,0,1,1,2
"Sidama","Hoko","Hoko","November","2022",2022-01-01,4,7,0,1,10,11
"Sidama","Hoko","Hoko","December","2022",2022-01-01,8,5,0,5,8,13
"Sidama","Hoko","Hoko","January","2022",2022-01-01,4,5,0,2,7,9
"Sidama","Hoko","Hoko","February","2022",2022-01-01,7,14,3,9,9,21
"Sidama","Hoko","Hoko","March","2022",2022-01-01,20,17,0,1,36,37
"Sidama","Hoko","Hoko","April","2022",2022-01-01,84,92,10,42,124,176
"Sidama","Hoko","Hoko","May","2022",2022-01-01,358,170,23,55,450,528
"Sidama","Hoko","Hoko","June","2022",2022-01-01,225,305,26,137,367,530
"Sidama","Hulla","Hulla","July","2022",2022-01-01,35,24,12,0,47,59
"Sidama","Hulla","Hulla","August","2022",2022-01-01,1,1,0,1,1,2
"Sidama","Hulla","Hulla","September","2022",2022-01-01,5,6,0,0,11,11
"Sidama","Hulla","Hulla","October","2022",2022-01-01,4,5,0,0,9,9
"Sidama","Hulla","Hulla","November","2022",2022-01-01,5,7,0,0,12,12
"Sidama","Hulla","Hulla","December","2022",2022-01-01,4,19,0,3,20,23
"Sidama","Hulla","Hulla","January","2022",2022-01-01,8,11,0,1,18,19
"Sidama","Hulla","Hulla","February","2022",2022-01-01,3,9,0,1,11,12
"Sidama","Hulla","Hulla","March","2022",2022-01-01,2,8,0,0,10,10
"Sidama","Hulla","Hulla","April","2022",2022-01-01,3,12,0,0,15,15
"Sidama","Hulla","Hulla","May","2022",2022-01-01,8,25,0,1,32,33
"Sidama","Hulla","Hulla","June","2022",2022-01-01,7,26,0,0,33,33
"Sidama","Leku  Administration","Leku Town Administration","July","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","August","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","September","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","October","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","November","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","December","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","January","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","February","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","March","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","April","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","May","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Leku  Administration","Leku Town Administration","June","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Loka Abaya","Loka Abaya","July","2022",2022-01-01,27,46,19,17,37,73
"Sidama","Loka Abaya","Loka Abaya","August","2022",2022-01-01,60,49,27,33,49,109
"Sidama","Loka Abaya","Loka Abaya","September","2022",2022-01-01,138,108,52,68,126,246
"Sidama","Loka Abaya","Loka Abaya","October","2022",2022-01-01,50,72,22,44,56,122
"Sidama","Loka Abaya","Loka Abaya","November","2022",2022-01-01,131,159,45,131,114,290
"Sidama","Loka Abaya","Loka Abaya","December","2022",2022-01-01,109,127,41,83,112,236
"Sidama","Loka Abaya","Loka Abaya","January","2022",2022-01-01,67,86,27,54,72,153
"Sidama","Loka Abaya","Loka Abaya","February","2022",2022-01-01,70,66,26,54,56,136
"Sidama","Loka Abaya","Loka Abaya","March","2022",2022-01-01,76,98,20,68,86,174
"Sidama","Loka Abaya","Loka Abaya","April","2022",2022-01-01,105,96,36,76,89,201
"Sidama","Loka Abaya","Loka Abaya","May","2022",2022-01-01,238,275,104,168,241,513
"Sidama","Loka Abaya","Loka Abaya","June","2022",2022-01-01,509,518,122,373,532,1027
"Sidama","Melga","Melga","July","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Melga","Melga","August","2022",2022-01-01,2,2,1,1,2,4
"Sidama","Melga","Melga","September","2022",2022-01-01,3,2,1,0,4,5
"Sidama","Melga","Melga","October","2022",2022-01-01,4,2,0,1,5,6
"Sidama","Melga","Melga","November","2022",2022-01-01,11,7,0,5,13,18
"Sidama","Melga","Melga","December","2022",2022-01-01,5,6,0,1,10,11
"Sidama","Melga","Melga","January","2022",2022-01-01,3,5,0,3,5,8
"Sidama","Melga","Melga","February","2022",2022-01-01,1,7,1,0,7,8
"Sidama","Melga","Melga","March","2022",2022-01-01,0,4,0,0,4,4
"Sidama","Melga","Melga","April","2022",2022-01-01,2,5,0,0,7,7
"Sidama","Melga","Melga","May","2022",2022-01-01,4,6,0,0,10,10
"Sidama","Melga","Melga","June","2022",2022-01-01,0,9,0,3,6,9
"Sidama","Shafamo","Shafamo","July","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Shafamo","Shafamo","August","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Shafamo","Shafamo","September","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Shafamo","Shafamo","October","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Shafamo","Shafamo","November","2022",2022-01-01,0,4,0,0,4,4
"Sidama","Shafamo","Shafamo","December","2022",2022-01-01,1,2,0,1,2,3
"Sidama","Shafamo","Shafamo","January","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Shafamo","Shafamo","February","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Shafamo","Shafamo","March","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Shafamo","Shafamo","April","2022",2022-01-01,0,4,0,0,4,4
"Sidama","Shafamo","Shafamo","May","2022",2022-01-01,0,9,0,0,9,9
"Sidama","Shafamo","Shafamo","June","2022",2022-01-01,0,12,0,0,12,12
"Sidama","Shebedino","Shebedino","July","2022",2022-01-01,135,116,32,86,133,251
"Sidama","Shebedino","Shebedino","August","2022",2022-01-01,74,53,23,36,68,127
"Sidama","Shebedino","Shebedino","September","2022",2022-01-01,47,51,13,23,62,98
"Sidama","Shebedino","Shebedino","October","2022",2022-01-01,62,33,3,32,60,95
"Sidama","Shebedino","Shebedino","November","2022",2022-01-01,28,48,3,43,30,76
"Sidama","Shebedino","Shebedino","December","2022",2022-01-01,46,54,13,39,48,100
"Sidama","Shebedino","Shebedino","January","2022",2022-01-01,41,44,8,31,46,85
"Sidama","Shebedino","Shebedino","February","2022",2022-01-01,31,23,5,19,30,54
"Sidama","Shebedino","Shebedino","March","2022",2022-01-01,27,34,5,21,35,61
"Sidama","Shebedino","Shebedino","April","2022",2022-01-01,19,40,5,20,34,59
"Sidama","Shebedino","Shebedino","May","2022",2022-01-01,38,37,9,32,34,75
"Sidama","Shebedino","Shebedino","June","2022",2022-01-01,89,98,6,58,123,187
"Sidama","Teticha","Teticha","July","2022",2022-01-01,0,2,0,0,2,2
"Sidama","Teticha","Teticha","August","2022",2022-01-01,1,1,0,0,2,2
"Sidama","Teticha","Teticha","September","2022",2022-01-01,1,3,0,0,4,4
"Sidama","Teticha","Teticha","October","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Teticha","Teticha","November","2022",2022-01-01,3,3,0,0,6,6
"Sidama","Teticha","Teticha","December","2022",2022-01-01,1,2,0,0,3,3
"Sidama","Teticha","Teticha","January","2022",2022-01-01,2,6,0,0,8,8
"Sidama","Teticha","Teticha","February","2022",2022-01-01,1,3,0,0,4,4
"Sidama","Teticha","Teticha","March","2022",2022-01-01,1,3,0,0,4,4
"Sidama","Teticha","Teticha","April","2022",2022-01-01,1,1,0,0,2,2
"Sidama","Teticha","Teticha","May","2022",2022-01-01,0,1,0,1,0,1
"Sidama","Teticha","Teticha","June","2022",2022-01-01,0,0,0,0,0,0
"Sidama","Wensho","Wensho","July","2022",2022-01-01,7,5,5,4,3,12
"Sidama","Wensho","Wensho","August","2022",2022-01-01,2,6,0,2,6,8
